,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1176339000.0,1193156000.0,1211456000.0,1255549000.0
Capital Surplus,7593816000.0,8530684000.0,9563275000.0,10319754000.0
Total Liab,7308325000.0,6945005000.0,7680810000.0,7856705000.0
Total Stockholder Equity,11119751000.0,11818375000.0,12798513000.0,13502659000.0
Minority Interest,11636000.0,11677000.0,11719000.0,11760000.0
Other Current Liab,504096000.0,480426000.0,448616000.0,444656000.0
Total Assets,18439712000.0,18775057000.0,20491042000.0,21371124000.0
Common Stock,1788000.0,1841000.0,1917000.0,1965000.0
Other Current Assets,177470000.0,66237000.0,59254000.0,55453000.0
Retained Earnings,3510849000.0,3273980000.0,3217724000.0,3165504000.0
Other Liab,2242282000.0,2212797000.0,2153233000.0,2102674000.0
Good Will,762084000.0,764686000.0,764686000.0,745577000.0
Treasury Stock,13298000.0,11870000.0,15597000.0,15436000.0
Other Assets,328292000.0,304255000.0,246726000.0,147044000.0
Cash,319415000.0,219241000.0,1177161000.0,1417802000.0
Total Current Liabilities,767123000.0,728873000.0,676086000.0,611762000.0
Short Long Term Debt,34797000.0,31939000.0,29425000.0,31026000.0
Other Stockholder Equity,13298000.0,11870000.0,15597000.0,15436000.0
Property Plant Equipment,1043831000.0,1046634000.0,1071969000.0,1197504000.0
Total Current Assets,742447000.0,519049000.0,1461343000.0,1846511000.0
Long Term Investments,14386719000.0,14947277000.0,15734862000.0,16178939000.0
Net Tangible Assets,9181328000.0,9860533000.0,10822371000.0,11501533000.0
Net Receivables,245562000.0,233571000.0,224928000.0,373256000.0
Long Term Debt,4209272000.0,3912705000.0,4759967000.0,4988124000.0
Accounts Payable,228230000.0,216508000.0,198045000.0,97933000.0
